MolLogP,MolWt,NumRotatableBonds,AromaticProportion,logS,MolWt_log,MolWt_squared,MolWt_cubed,MolLogP_squared,MolLogP_abs,MolLogP_signed_sqrt,Flexibility_Index,Rigidity_Score,Aromatic_Index,Aromatic_Score,Lipinski_MW,Lipinski_LogP,Lipinski_Score,Sol_Heuristic_1,Sol_Heuristic_2,MW_LogP_Interaction,MW_Aromatic_Interaction,LogP_Rotatable_Interaction,Complexity_Score,Polarity_Estimate,MW_Bin_L,MW_Bin_M,MW_Bin_H,MW_Bin_VH,LogP_Bin_L,LogP_Bin_M,LogP_Bin_H,LogP_Bin_VH,Rotatable_Bin_L,Rotatable_Bin_M,Rotatable_Bin_H,Rotatable_Bin_VH,Z_Score_MolWt,Z_Score_LogP,MW_per_RotatableBond,LogP_per_MW
4.723500000000005,314.46900000000005,1.0,0.0,-4.42,5.754060420418418,98890.75196100003,31098075.878423724,22.311452250000045,4.723500000000005,2.173361451760844,0.24127256803283234,0.5,0.0,0.0,1,1,2,-1.070229000000001,0.27999999999999997,1.4853943215000018,0.0,4.723500000000005,0.31446900000000005,0.2073183373069346,True,False,False,False,False,False,True,False,False,False,False,False,1.0703253798188006,1.218844252529826,157.23450000000003,1.5015783500599245
1.5208,225.296,5.0,0.375,-2.478,5.421843876831486,50758.287615999994,11435639.166734334,2.31283264,1.5208,1.2332072007574395,1.5370616300231175,0.16666666666666666,37.5,0.5703,1,1,2,-0.468624,0.0875,0.3426301568,84.48599999999999,7.603999999999999,1.12648,0.6169792694965449,True,False,False,False,False,True,False,False,True,False,False,False,0.20136644493335953,-0.4974982725066126,37.54933333333333,0.6747235975793715
2.2341,241.364,5.0,0.375,-4.1,5.490440728314252,58256.580496,14061041.294836545,4.991202810000001,2.2341,1.4946906034360423,1.4647121547673452,0.16666666666666666,37.5,0.8377875000000001,1,1,2,-0.59882,0.0875,0.5392313124000001,90.5115,11.1705,1.20682,0.42843065849792206,True,False,False,False,False,True,False,False,True,False,False,False,0.357943347871909,-0.11523732920611923,40.227333333333334,0.925231090348872
2.666800000000001,211.69200000000004,3.0,0.4285714285714285,-2.48,5.359845109839241,44813.50286400002,9486660.048285892,7.111822240000007,2.666800000000001,1.6330339861742011,0.9624886105514417,0.25,42.85714285714285,1.142914285714286,1,1,2,-0.6383800000000003,0.11142857142857146,0.5645402256000003,90.72514285714286,8.000400000000003,0.6350760000000001,0.36142836489807706,True,False,False,False,False,True,False,False,False,False,False,False,0.06880033915939775,0.11664870775746383,52.92300000000001,1.2591599304978474
1.4163,44.097,0.0,0.0,-1.94,3.8088157254491493,1944.545409,85748.61890067301,2.0059056899999996,1.4163,1.1900840306465759,0.0,1.0,0.0,0.0,1,1,2,-0.270705,0.3,0.062454581099999996,0.0,0.0,0.0,0.6595000989250148,False,False,False,False,False,True,False,False,False,False,False,False,-1.5643528876259007,-0.5535003313526824,44.097,3.204516143629658
3.3419000000000016,218.083,2.0,0.4615384615384615,-3.0,5.3894506534496625,47560.194889,10372069.981977787,11.16829561000001,3.3419000000000016,1.8280864312170806,0.628766705545408,0.3333333333333333,46.15384615384615,1.5424153846153852,1,1,2,-0.7527870000000003,0.12153846153846154,0.7288115777000004,100.6536923076923,6.683800000000003,0.436166,0.290537203288881,True,False,False,False,False,False,True,False,False,False,False,False,0.13107834430504517,0.4784380850491548,72.69433333333333,1.5316958699807053
2.1655999999999995,229.71500000000003,4.0,0.4,-4.43,5.4411831825718835,52768.98122500002,12121826.52210088,4.689823359999998,2.1655999999999995,1.471597771131772,1.2131689489407518,0.2,40.0,0.8662399999999999,1,1,2,-0.5762109999999999,0.09999999999999998,0.497470804,91.88600000000002,8.662399999999998,0.9188600000000001,0.44138418079096053,True,False,False,False,False,True,False,False,False,False,False,False,0.24442801663397293,-0.15194681275593563,45.943000000000005,0.9423231729869675
2.3388,281.314,7.0,0.0,-3.408,5.643019926661721,79137.56659600002,22262505.40938715,5.46998544,2.3388,1.5293135715084725,1.8357574072811382,0.125,0.0,0.0,1,1,2,-0.655522,0.16,0.6579371832,0.0,16.3716,1.969198,0.4100377234705593,True,False,False,False,False,True,False,False,True,False,False,False,0.7472417840428729,-0.059128089386181526,35.16425,0.8310887162685581
3.653400000000003,342.2260000000001,5.0,0.5,-3.4930000000000003,5.8383891223201045,117118.63507600008,40081042.007519215,13.347331560000022,3.653400000000003,1.9113869310006288,1.130643607567171,0.16666666666666666,50.0,1.8267000000000015,1,1,2,-0.9267700000000005,0.04999999999999999,1.2502884684000015,171.11300000000006,18.267000000000017,1.7111300000000005,0.2664251079021685,False,True,False,False,False,False,True,False,True,False,False,False,1.3408073996635432,0.6453724518486841,57.03766666666669,1.0672283145305943
0.5952999999999999,58.08,1.0,0.0,0.58,4.078892457663179,3373.2864,195920.474112,0.3543820899999999,0.5952999999999999,0.7715568676384132,0.6325910931174089,0.5,0.0,0.0,1,1,2,-0.153328,0.27999999999999997,0.03457502399999999,0.0,0.5952999999999999,0.05808,1.4382281029771324,False,False,False,False,False,True,False,False,False,False,False,False,-1.4280935626452103,-0.9934782290811345,29.04,1.0232038501203162
0.91998,55.07999999999999,0.0,0.0,0.28,4.0267792427263345,3033.806399999999,167102.05651199992,0.8463632004,0.91998,0.959155878885179,0.0,1.0,0.0,0.0,1,1,2,-0.20227679999999998,0.3,0.050672498399999995,0.0,0.0,0.0,0.9804113806153061,False,False,False,False,False,True,False,False,False,False,False,False,-1.4573274877644318,-0.8194806361036998,55.07999999999999,1.6672345052555275
2.192,209.245,3.0,0.4,-2.05,5.3482735173574385,43783.470025,9161472.185381126,4.804864000000001,2.192,1.4805404418657397,0.9701046096137367,0.25,40.0,0.8768000000000001,1,1,2,-0.559965,0.12,0.45866504,83.69800000000001,6.5760000000000005,0.627735,0.43630017452006975,True,False,False,False,False,True,False,False,False,False,False,False,0.04495520090381927,-0.13779892420534925,52.31125,1.0470754018486232
0.9595,102.13299999999998,2.0,0.0,-0.72,4.636019417403578,10431.149688999996,1065364.6111866364,0.92064025,0.9595,0.9795407086997456,0.989447541964944,0.3333333333333333,0.0,0.0,1,1,2,-0.255653,0.26,0.09799661349999998,0.0,1.919,0.20426599999999998,0.9438414346389805,False,False,False,False,False,True,False,False,False,False,False,False,-0.9988128615528585,-0.798301675667368,34.04433333333333,0.9385423493392547
0.9595,102.13299999999998,2.0,0.0,-1.92,4.636019417403578,10431.149688999996,1065364.6111866364,0.92064025,0.9595,0.9795407086997456,0.989447541964944,0.3333333333333333,0.0,0.0,1,1,2,-0.255653,0.26,0.09799661349999998,0.0,1.919,0.20426599999999998,0.9438414346389805,False,False,False,False,False,True,False,False,False,False,False,False,-0.9988128615528585,-0.798301675667368,34.04433333333333,0.9385423493392547
0.5694,88.10599999999998,3.0,0.0,-0.49,4.4898266722768625,7762.667235999997,683937.5594950155,0.32421636000000004,0.5694,0.7545859791965392,1.594845459474977,0.25,0.0,0.0,1,1,2,-0.17920999999999998,0.24,0.05016755639999999,0.0,1.7082000000000002,0.26431799999999994,1.4938751120406335,False,False,False,False,False,True,False,False,False,False,False,False,-1.135500950768631,-1.0073581651970505,22.026499999999995,0.6455343173933747
1.3496,116.15999999999998,3.0,0.0,-1.34,4.763540521959532,13493.145599999996,1567363.7928959993,1.8214201599999997,1.3496,1.1617228585166084,1.3878608438193931,0.25,0.0,0.0,1,1,2,-0.332096,0.24,0.15676953599999996,0.0,4.0488,0.34847999999999996,0.6898454746136865,False,False,False,False,False,True,False,False,False,False,False,False,-0.8621247723370861,-0.5892451861376857,29.039999999999996,1.1608463788061245
2.639100000000001,120.19499999999996,2.0,0.6666666666666666,-3.37,4.797400818658827,14446.838024999992,1736437.6964148735,6.964848810000005,2.639100000000001,1.6245307014642725,0.9082858375530781,0.3333333333333333,66.66666666666666,1.7594000000000005,1,1,2,-0.5424510000000001,0.06,0.31720662450000003,80.12999999999997,5.278200000000002,0.24038999999999994,0.36508342156182677,False,False,False,False,False,True,False,False,False,False,False,False,-0.8228051430517336,0.10180414287673514,40.06499999999999,2.193856768776759
2.976700000000002,112.216,2.0,0.0,-4.74,4.72929749853732,12592.430655999999,1413072.1984936958,8.860742890000012,2.976700000000002,1.725311566065678,0.9424360085950164,0.3333333333333333,0.0,0.0,1,1,2,-0.5884880000000003,0.26,0.3340333672000002,0.0,5.953400000000004,0.224432,0.3250235642084049,False,False,False,False,False,True,False,False,False,False,False,False,-0.9005576392271556,0.28272562676604807,37.40533333333333,2.6502902525018714
1.1923,42.081,0.0,0.0,-1.08,3.7630820646464485,1770.8105610000002,74517.47921744101,1.4215792899999997,1.1923,1.0919249058428881,0.0,1.0,0.0,0.0,1,1,2,-0.232849,0.3,0.050173176300000004,0.0,0.0,0.0,0.773814129846011,False,False,False,False,False,True,False,False,False,False,False,False,-1.5839980853060178,-0.6735430220849276,42.081,2.8266281027002678
1.8214,102.17699999999998,3.0,0.0,-1.34,4.636445959991597,10440.139328999996,1066742.1162192323,3.31749796,1.8214,1.3495925310996648,1.4838483111333138,0.25,0.0,0.0,1,1,2,-0.393601,0.24,0.18610518779999996,0.0,5.4642,0.30653099999999994,0.5204538357447694,False,False,False,False,False,True,False,False,False,False,False,False,-0.9983840973177767,-0.33640526878289434,25.544249999999995,1.7808500444870308
0.6395,40.065000000000005,0.0,0.0,-0.41,3.7151561771921555,1605.2042250000004,64312.50727462502,0.40896024999999997,0.6395,0.7996874389409903,0.0,1.0,0.0,0.0,1,1,2,-0.14238499999999998,0.3,0.0256215675,0.0,0.0,0.0,1.3522650439486141,False,False,False,False,False,True,False,False,False,False,False,False,-1.6036432829861345,-0.9697912338562897,40.065000000000005,1.592182248226067
2.689700000000001,150.22099999999998,0.0,0.5454545454545454,-2.41,5.018742342990152,22566.34884099999,3389939.4892438594,7.234486090000006,2.689700000000001,1.6400304875214975,0.0,1.0,54.54545454545454,1.4671090909090914,1,1,2,-0.5805730000000001,0.13636363636363638,0.4040494237000001,81.93872727272725,0.0,0.0,0.3584614833136178,False,False,False,False,False,True,False,False,False,False,False,False,-0.5302125311751539,0.1289209292653585,150.22099999999998,1.7893042222976174
0.4197999999999998,132.12599999999998,0.0,1.0,0.02,4.891296048172566,17457.279875999993,2306560.5608963748,0.1762320399999998,0.4197999999999998,0.6479197481170024,0.0,1.0,100.0,0.4197999999999998,1,1,2,-0.19929399999999992,0.0,0.05546649479999997,132.12599999999998,0.0,0.0,1.9238168526356298,False,False,False,False,False,True,False,False,False,False,False,False,-0.7065418228525904,-1.0875295336503712,132.12599999999998,0.3174867272699771
5.020600000000004,230.31,2.0,1.0,-7.11,5.44375880219821,53042.6961,12216263.338791,25.206424360000042,5.020600000000004,2.240669542792958,0.60549181072326,0.3333333333333333,100.0,5.020600000000004,1,0,1,-1.0336060000000007,-0.04000000000000001,1.156294386000001,230.31,10.041200000000009,0.46062000000000003,0.19528961449830082,True,False,False,False,False,False,True,False,False,False,False,False,0.25022607844928485,1.3780615892108525,76.77,2.178985287096916
0.6424200000000001,171.22099999999998,1.0,0.5454545454545454,-1.74,5.148778535777697,29316.63084099999,5019622.8492268585,0.4127034564000001,0.6424200000000001,0.8015110729116598,0.3687030134097286,0.5,54.54545454545454,0.3504109090909091,1,1,2,-0.27400820000000004,0.11636363636363638,0.10999579482,93.3932727272727,0.6424200000000001,0.17122099999999998,1.3469464723471887,True,False,False,False,False,True,False,False,False,False,False,False,-0.32557505534060466,-0.9682263916378158,85.61049999999999,0.37498030013833694
2.30344,106.168,0.0,0.75,-2.77,4.674397696611794,11271.644224000001,1196687.9239736323,5.305835833600001,2.30344,1.517708799473733,0.0,1.0,75.0,1.7275800000000001,1,1,2,-0.4747184000000001,0.075,0.24455161792000005,79.626,0.0,0.0,0.4160702992377592,False,False,False,False,False,True,False,False,False,False,False,False,-0.9594932322675056,-0.07807768556605728,106.168,2.167576316482855
2.709500000000001,217.26800000000003,2.0,0.375,-2.56,5.3857236655457035,47205.38382400001,10256219.332672836,7.341390250000006,2.709500000000001,1.6460558921251736,0.6303818853461427,0.3333333333333333,37.5,1.0160625000000003,1,1,2,-0.6507880000000003,0.1475,0.5886876460000003,81.47550000000001,5.419000000000002,0.43453600000000003,0.3559352197899981,True,False,False,False,False,True,False,False,False,False,False,False,0.1231364613143237,0.13953184567829804,72.42266666666667,1.2465036251886208
-0.4245000000000001,123.11499999999998,1.0,0.6666666666666666,-0.667,4.821208555172254,15157.303224999996,1866091.3865458742,0.1802002500000001,0.4245000000000001,-0.651536645170477,0.4481993590749166,0.5,66.66666666666666,-0.28300000000000003,1,1,2,-0.05519499999999995,0.08,-0.0522623175,82.07666666666665,-0.4245000000000001,0.12311499999999997,1.9065776930409912,False,False,False,False,True,False,False,False,False,False,False,False,-0.7943507892690247,-1.5399940148344544,61.55749999999999,-0.3445197419145398
1.4681,221.647,1.0,0.8,-2.878,5.405587557614505,49127.392608999995,10888939.189607022,2.15531761,1.4681,1.2116517651536682,0.3108998373993851,0.5,80.0,1.17448,1,1,2,-0.456543,0.03999999999999998,0.32539996069999993,177.3176,1.4681,0.22164699999999998,0.6377144314775843,True,False,False,False,False,True,False,False,False,False,False,False,0.16580824734668,-0.5257404591208507,110.8235,0.662060817057277
4.584000000000002,202.256,0.0,1.0,-6.176,5.314466268287408,40907.489536,8273785.203593216,21.01305600000002,4.584000000000002,2.141027790571622,0.0,1.0,100.0,4.584000000000002,1,1,2,-0.9356960000000004,0.0,0.9271415040000005,202.256,0.0,0.0,0.2134927412467975,True,False,False,False,False,False,True,False,False,False,False,False,-0.023150099982260013,1.1440855232568414,202.256,2.2653145940817185
0.4765999999999999,80.08999999999999,0.0,1.0,1.1,4.395559648956466,6414.408099999998,513729.9447289998,0.22714755999999992,0.4765999999999999,0.6903622237637282,0.0,1.0,100.0,0.4765999999999999,1,1,2,-0.15634599999999998,0.0,0.03817089399999999,80.08999999999999,0.0,0.0,1.7343045438779052,False,False,False,False,False,True,False,False,False,False,False,False,-1.21361399868719,-1.0570901370718377,80.08999999999999,0.594338446190298
1.0816,79.10199999999998,0.0,1.0,0.76,4.383300822551612,6257.126403999996,494951.21280920756,1.1698585599999998,1.0816,1.04,0.0,1.0,100.0,1.0816,1,1,2,-0.252158,0.0,0.08555672319999996,79.10199999999998,0.0,0.0,0.8463100880162492,False,False,False,False,False,True,False,False,False,False,False,False,-1.2232417046931205,-0.7328676911209077,79.10199999999998,1.365622080250499
0.4765999999999999,80.08999999999999,0.0,1.0,1.1,4.395559648956466,6414.408099999998,513729.9447289998,0.22714755999999992,0.4765999999999999,0.6903622237637282,0.0,1.0,100.0,0.4765999999999999,1,1,2,-0.15634599999999998,0.0,0.03817089399999999,80.08999999999999,0.0,0.0,1.7343045438779052,False,False,False,False,False,True,False,False,False,False,False,False,-1.21361399868719,-1.0570901370718377,80.08999999999999,0.594338446190298
2.2411200000000004,245.282,2.0,0.6111111111111112,-2.09,5.506477220848106,60163.25952400001,14756964.62256577,5.022618854400002,2.2411200000000004,1.4970370736892258,0.5792366819005914,0.3333333333333333,61.111111111111114,1.3695733333333338,1,1,2,-0.6038612000000001,0.07666666666666663,0.5497063958400001,149.89455555555557,4.482240000000001,0.490564,0.4271459814106068,True,False,False,False,False,True,False,False,False,False,False,False,0.39612285407761205,-0.11147527702334963,81.76066666666667,0.9133188253417124
0.8788,289.7440000000001,2.0,0.3333333333333333,-3.29,5.672443154900375,83951.58553600004,24324468.199542806,0.77228944,0.8788,0.9374433316206372,0.5131573545712056,0.3333333333333333,33.33333333333333,0.2929333333333333,1,1,2,-0.4303520000000001,0.16,0.2546270272000001,96.58133333333336,1.7576,0.5794880000000002,1.021659174499387,True,False,False,False,False,True,False,False,False,False,False,False,0.8293891136278854,-0.8415491986231367,96.58133333333336,0.303197582147638
2.2348,129.16199999999998,0.0,1.0,-1.3,4.86877982849648,16682.822243999995,2154786.6866795267,4.99433104,2.2348,1.4949247472699085,0.0,1.0,100.0,2.2348,1,1,2,-0.48673,0.0,0.28865123759999994,129.16199999999998,0.0,0.0,0.42830221003940383,False,False,False,False,False,True,False,False,False,False,False,False,-0.735424940870381,-0.11486219579758113,129.16199999999998,1.7288917083133484
2.8260000000000005,332.57000000000005,3.0,0.3,-5.03,5.809852738383268,110602.80490000003,36783174.82559302,7.986276000000003,2.8260000000000005,1.6810710871346282,0.6935293709688605,0.25,30.0,0.8478000000000001,1,1,2,-0.7847300000000001,0.15,0.9398428200000003,99.77100000000002,8.478000000000002,0.9977100000000001,0.34176349965823644,False,True,False,False,False,True,False,False,False,False,False,False,1.2467131393464757,0.20196476295645202,83.14250000000001,0.849490486067274
4.8618,295.336,1.0,0.4285714285714285,-5.82,5.691493945680446,87223.35289600001,25760196.15089306,23.637099239999998,4.8618,2.204948979001555,0.2529493898860716,0.5,42.85714285714285,2.0836285714285707,1,1,2,-1.073224,0.15142857142857147,1.4358645648,126.57257142857141,4.8618,0.295336,0.20153976379539687,True,False,False,False,False,False,True,False,False,False,False,False,0.8838811500501133,1.2929598959595976,147.668,1.6456356029732326
